SYSTEM,TAG NUMBER,DESCRIPTION,reduced_tag,reduced_desc,col,unit,comment,ENG UNIT,tag_desc_uom
BOILER UNIT 1,PCS05_APP1.Y_TOT COAL BUNKER 1.OUT,TOTAL COAL BUNKER 1 YESTERDAY,APP1.Y_TOT COAL BUNKER.OUT,TOTAL COAL BUNKER YESTERDAY,APP1.Y_TOT COAL BUNKER.OUT_TOTAL COAL BUNKER YESTERDAY,1,12,ton,PCS05_APP1.Y_TOT COAL BUNKER 1.OUT_TOTAL COAL BUNKER 1 YESTERDAY_ton
BOILER UNIT 2,PCS05_APP1.T_TOT COAL BUNKER 2.OUT,TOTAL COAL BUNKER 2 TODAY,APP1.T_TOT COAL BUNKER.OUT,TOTAL COAL BUNKER TODAY,APP1.T_TOT COAL BUNKER.OUT_TOTAL COAL BUNKER TODAY,2,12,ton,PCS05_APP1.T_TOT COAL BUNKER 2.OUT_TOTAL COAL BUNKER 2 TODAY_ton
BOILER UNIT 2,PCS05_APP1.Y_TOT COAL BUNKER 2.OUT,TOTAL COAL BUNKER 2 YESTERDAY,APP1.Y_TOT COAL BUNKER.OUT,TOTAL COAL BUNKER YESTERDAY,APP1.Y_TOT COAL BUNKER.OUT_TOTAL COAL BUNKER YESTERDAY,2,12,ton,PCS05_APP1.Y_TOT COAL BUNKER 2.OUT_TOTAL COAL BUNKER 2 YESTERDAY_ton
BOILER UNIT 1,PCS03_APP1.X10LBA10CT901.OUT,AVG TEMPRATURE AFTER FINAL SH,APP1.LBA10CT901.OUT,AVG TEMPRATURE AFTER FINAL SH,APP1.LBA10CT901.OUT_AVG TEMPRATURE AFTER FINAL SH,1,12,C,PCS03_APP1.X10LBA10CT901.OUT_AVG TEMPRATURE AFTER FINAL SH_C
BOILER UNIT 2,PCS07_APP1.X20LBA10CT901.OUT,AVG TEMPRATURE AFTER FINAL SH,APP1.LBA10CT901.OUT,AVG TEMPRATURE AFTER FINAL SH,APP1.LBA10CT901.OUT_AVG TEMPRATURE AFTER FINAL SH,2,12,C,PCS07_APP1.X20LBA10CT901.OUT_AVG TEMPRATURE AFTER FINAL SH_C
BOILER UNIT 1,PCS03_APP1.X10LBA10CP901.OUT,AVG PRESSURE AFTER FINAL SH,APP1.LBA10CP901.OUT,AVG PRESSURE AFTER FINAL SH,APP1.LBA10CP901.OUT_AVG PRESSURE AFTER FINAL SH,1,12,bar,PCS03_APP1.X10LBA10CP901.OUT_AVG PRESSURE AFTER FINAL SH_bar
BOILER UNIT 2,PCS07_APP1.X20LBA10CP901.OUT,AVG PRESSURE AFTER FINAL SH,APP1.LBA10CP901.OUT,AVG PRESSURE AFTER FINAL SH,APP1.LBA10CP901.OUT_AVG PRESSURE AFTER FINAL SH,2,12,bar,PCS07_APP1.X20LBA10CP901.OUT_AVG PRESSURE AFTER FINAL SH_bar
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.C_LIMESTONEFLOW,UNIT 1 LIMESTONE FLOW CURRENT,APP1.XU1_TOTALIZER.C_LIMESTONEFLOW,LIMESTONE FLOW CURRENT,APP1.XU1_TOTALIZER.C_LIMESTONEFLOW_LIMESTONE FLOW CURRENT,1,12,T/H,PCS05_APP1.XU1_TOTALIZER.C_LIMESTONEFLOW_UNIT 1 LIMESTONE FLOW CURRENT_T/H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.T_LIMESTONEFLOW,UNIT 1 LIMESTONE FLOW TODAY,APP1.XU1_TOTALIZER.T_LIMESTONEFLOW,LIMESTONE FLOW TODAY,APP1.XU1_TOTALIZER.T_LIMESTONEFLOW_LIMESTONE FLOW TODAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.T_LIMESTONEFLOW_UNIT 1 LIMESTONE FLOW TODAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW,UNIT 1 LIMESTONE FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW,LIMESTONE FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW_LIMESTONE FLOW YESTERDAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW_UNIT 1 LIMESTONE FLOW YESTERDAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_LIMESTONEFLOW2,UNIT 2 LIMESTONE FLOW CURRENT,APP1.XU1_TOTALIZER.C_LIMESTONEFLOW,LIMESTONE FLOW CURRENT,APP1.XU1_TOTALIZER.C_LIMESTONEFLOW_LIMESTONE FLOW CURRENT,2,12,T/H,PCS05_APP1.XU1_TOTALIZER_1.C_LIMESTONEFLOW2_UNIT 2 LIMESTONE FLOW CURRENT_T/H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_LIMESTONEFLOW2,UNIT 2 LIMESTONE FLOW TODAY,APP1.XU1_TOTALIZER.T_LIMESTONEFLOW,LIMESTONE FLOW TODAY,APP1.XU1_TOTALIZER.T_LIMESTONEFLOW_LIMESTONE FLOW TODAY,2,12,T,PCS05_APP1.XU1_TOTALIZER_1.T_LIMESTONEFLOW2_UNIT 2 LIMESTONE FLOW TODAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_LIMESTONEFLOW2,UNIT 2 LIMESTONE FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW,LIMESTONE FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_LIMESTONEFLOW_LIMESTONE FLOW YESTERDAY,2,12,T,PCS05_APP1.XU1_TOTALIZER_1.Y_LIMESTONEFLOW2_UNIT 2 LIMESTONE FLOW YESTERDAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW,UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW CURRENT,APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW CURRENT,APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW CURRENT,1,12,T/H,PCS05_APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW_UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW CURRENT_T/H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW,UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW TODAY,APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW TODAY,APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW TODAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW_UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW TODAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW,UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW_UNIT 1 SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_SAMIDDLEAIRFLOW2,UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW CURRENT,APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW CURRENT,APP1.XU1_TOTALIZER.C_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW CURRENT,2,12,T/H,PCS05_APP1.XU1_TOTALIZER_1.C_SAMIDDLEAIRFLOW2_UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW CURRENT_T/H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_SAMIDDLEAIRFLOW2,UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW TODAY,APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW TODAY,APP1.XU1_TOTALIZER.T_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW TODAY,2,12,T,PCS05_APP1.XU1_TOTALIZER_1.T_SAMIDDLEAIRFLOW2_UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW TODAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_SAMIDDLEAIRFLOW2,UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW,SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,APP1.XU1_TOTALIZER.Y_SAMIDDLEAIRFLOW_SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY,2,12,T,PCS05_APP1.XU1_TOTALIZER_1.Y_SAMIDDLEAIRFLOW2_UNIT 2 SA COMBUSTOR MIDDLE AIR FLOW YESTERDAY_T
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_RSS1LOAD1,UNIT 1 RSS 1 LOAD CURRENT,RSS1LOAD,RSS 1 LOAD CURRENT,RSS1LOAD_RSS 1 LOAD CURRENT,1,12,MW,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_RSS1LOAD1_UNIT 1 RSS 1 LOAD CURRENT_MW
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_RSS1LOAD1,UNIT 1 RSS 1 LOAD TODAY,RSS1LOAD,RSS 1 LOAD TODAY,RSS1LOAD_RSS 1 LOAD TODAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_RSS1LOAD1_UNIT 1 RSS 1 LOAD TODAY_MWH
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_RSS1LOAD1,UNIT 1 RSS 1 LOAD YESTERDAY,RSS1LOAD,RSS 1 LOAD YESTERDAY,RSS1LOAD_RSS 1 LOAD YESTERDAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_RSS1LOAD1_UNIT 1 RSS 1 LOAD YESTERDAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_RSS1LOAD2,UNIT 2 RSS 1 LOAD CURRENT,RSS1LOAD,RSS 1 LOAD CURRENT,RSS1LOAD_RSS 1 LOAD CURRENT,2,12,MW,PCS05_APP1.XU1_TOTALIZER_1.C_RSS1LOAD2_UNIT 2 RSS 1 LOAD CURRENT_MW
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_RSS1LOAD2,UNIT 2 RSS 1 LOAD TODAY,RSS1LOAD,RSS 1 LOAD TODAY,RSS1LOAD_RSS 1 LOAD TODAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.T_RSS1LOAD2_UNIT 2 RSS 1 LOAD TODAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_RSS1LOAD2,UNIT 2 RSS 1 LOAD YESTERDAY,RSS1LOAD,RSS 1 LOAD YESTERDAY,RSS1LOAD_RSS 1 LOAD YESTERDAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.Y_RSS1LOAD2_UNIT 2 RSS 1 LOAD YESTERDAY_MWH
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_RSS2LOAD1,UNIT 1 RSS 2 LOAD CURRENT,RSS2LOAD,RSS 2 LOAD CURRENT,RSS2LOAD_RSS 2 LOAD CURRENT,1,12,MW,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_RSS2LOAD1_UNIT 1 RSS 2 LOAD CURRENT_MW
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_RSS2LOAD1,UNIT 1 RSS 2 LOAD TODAY,RSS2LOAD,RSS 2 LOAD TODAY,RSS2LOAD_RSS 2 LOAD TODAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_RSS2LOAD1_UNIT 1 RSS 2 LOAD TODAY_MWH
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_RSS2LOAD1,UNIT 1 RSS 2 LOAD YESTERDAY,RSS2LOAD,RSS 2 LOAD YESTERDAY,RSS2LOAD_RSS 2 LOAD YESTERDAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_RSS2LOAD1_UNIT 1 RSS 2 LOAD YESTERDAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_RSS2LOAD2,UNIT 2 RSS 2 LOAD CURRENT,RSS2LOAD,RSS 2 LOAD CURRENT,RSS2LOAD_RSS 2 LOAD CURRENT,2,12,MW,PCS05_APP1.XU1_TOTALIZER_1.C_RSS2LOAD2_UNIT 2 RSS 2 LOAD CURRENT_MW
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_RSS2LOAD2,UNIT 2 RSS 2 LOAD TODAY,RSS2LOAD,RSS 2 LOAD TODAY,RSS2LOAD_RSS 2 LOAD TODAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.T_RSS2LOAD2_UNIT 2 RSS 2 LOAD TODAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_RSS2LOAD2,UNIT 2 RSS 2 LOAD YESTERDAY,RSS2LOAD,RSS 2 LOAD YESTERDAY,RSS2LOAD_RSS 2 LOAD YESTERDAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.Y_RSS2LOAD2_UNIT 2 RSS 2 LOAD YESTERDAY_MWH
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.C_WTPLOAD,UNIT 1 WTP LOAD CURRENT,APP1.XU1_TOTALIZER.C_WTPLOAD,WTP LOAD CURRENT,APP1.XU1_TOTALIZER.C_WTPLOAD_WTP LOAD CURRENT,1,12,MW,PCS05_APP1.XU1_TOTALIZER.C_WTPLOAD_UNIT 1 WTP LOAD CURRENT_MW
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.T_WTPLOAD,UNIT 1 WTP LOAD TODAY,APP1.XU1_TOTALIZER.T_WTPLOAD,WTP LOAD TODAY,APP1.XU1_TOTALIZER.T_WTPLOAD_WTP LOAD TODAY,1,12,MWH,PCS05_APP1.XU1_TOTALIZER.T_WTPLOAD_UNIT 1 WTP LOAD TODAY_MWH
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.Y_WTPLOAD,UNIT 1 WTP LOAD YESTERDAY,APP1.XU1_TOTALIZER.Y_WTPLOAD,WTP LOAD YESTERDAY,APP1.XU1_TOTALIZER.Y_WTPLOAD_WTP LOAD YESTERDAY,1,12,MWH,PCS05_APP1.XU1_TOTALIZER.Y_WTPLOAD_UNIT 1 WTP LOAD YESTERDAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_WTPLOAD2,UNIT 2 WTP LOAD CURRENT,APP1.XU1_TOTALIZER.C_WTPLOAD,WTP LOAD CURRENT,APP1.XU1_TOTALIZER.C_WTPLOAD_WTP LOAD CURRENT,2,12,MW,PCS05_APP1.XU1_TOTALIZER_1.C_WTPLOAD2_UNIT 2 WTP LOAD CURRENT_MW
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_WTPLOAD2,UNIT 2 WTP LOAD TODAY,APP1.XU1_TOTALIZER.T_WTPLOAD,WTP LOAD TODAY,APP1.XU1_TOTALIZER.T_WTPLOAD_WTP LOAD TODAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.T_WTPLOAD2_UNIT 2 WTP LOAD TODAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_WTPLOAD2,UNIT 2 WTP LOAD YESTERDAY,APP1.XU1_TOTALIZER.Y_WTPLOAD,WTP LOAD YESTERDAY,APP1.XU1_TOTALIZER.Y_WTPLOAD_WTP LOAD YESTERDAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.Y_WTPLOAD2_UNIT 2 WTP LOAD YESTERDAY_MWH
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_PLNLOAD1,UNIT 1 PLN LOAD CURRENT,PLNLOAD,PLN LOAD CURRENT,PLNLOAD_PLN LOAD CURRENT,1,12,MW,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.C_PLNLOAD1_UNIT 1 PLN LOAD CURRENT_MW
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_PLNLOAD1,UNIT 1 PLN LOAD TODAY,PLNLOAD,PLN LOAD TODAY,PLNLOAD_PLN LOAD TODAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.T_PLNLOAD1_UNIT 1 PLN LOAD TODAY_MWH
BOILER UNIT 1,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_PLNLOAD1,UNIT 1 PLN LOAD YESTERDAY,PLNLOAD,PLN LOAD YESTERDAY,PLNLOAD_PLN LOAD YESTERDAY,1,12,MWH,PCS04_APP2.X66KV_TRANS_LINE_4_SHEET2.Y_PLNLOAD1_UNIT 1 PLN LOAD YESTERDAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.C_PLNLOAD2,UNIT 2 PLN LOAD CURRENT,PLNLOAD,PLN LOAD CURRENT,PLNLOAD_PLN LOAD CURRENT,2,12,MW,PCS05_APP1.XU1_TOTALIZER_1.C_PLNLOAD2_UNIT 2 PLN LOAD CURRENT_MW
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_PLNLOAD2,UNIT 2 PLN LOAD TODAY,PLNLOAD,PLN LOAD TODAY,PLNLOAD_PLN LOAD TODAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.T_PLNLOAD2_UNIT 2 PLN LOAD TODAY_MWH
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_PLNLOAD2,UNIT 2 PLN LOAD YESTERDAY,PLNLOAD,PLN LOAD YESTERDAY,PLNLOAD_PLN LOAD YESTERDAY,2,12,MWH,PCS05_APP1.XU1_TOTALIZER_1.Y_PLNLOAD2_UNIT 2 PLN LOAD YESTERDAY_MWH
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.T_BOILERRUNNING,UNIT 1 BOILER RUNNING TODAY,APP1.XU1_TOTALIZER.T_BOILERRUNNING,BOILER RUNNING TODAY,APP1.XU1_TOTALIZER.T_BOILERRUNNING_BOILER RUNNING TODAY,1,12,H,PCS05_APP1.XU1_TOTALIZER.T_BOILERRUNNING_UNIT 1 BOILER RUNNING TODAY_H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.Y_BOILERRUNNING,UNIT 1 BOILER RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_BOILERRUNNING,BOILER RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_BOILERRUNNING_BOILER RUNNING YESTERDAY,1,12,H,PCS05_APP1.XU1_TOTALIZER.Y_BOILERRUNNING_UNIT 1 BOILER RUNNING YESTERDAY_H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_BOILERRUNNING2,UNIT 2 BOILER RUNNING TODAY,APP1.XU1_TOTALIZER.T_BOILERRUNNING,BOILER RUNNING TODAY,APP1.XU1_TOTALIZER.T_BOILERRUNNING_BOILER RUNNING TODAY,2,12,H,PCS05_APP1.XU1_TOTALIZER_1.T_BOILERRUNNING2_UNIT 2 BOILER RUNNING TODAY_H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_BOILERRUNNING2,UNIT 2 BOILER RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_BOILERRUNNING,BOILER RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_BOILERRUNNING_BOILER RUNNING YESTERDAY,2,12,H,PCS05_APP1.XU1_TOTALIZER_1.Y_BOILERRUNNING2_UNIT 2 BOILER RUNNING YESTERDAY_H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.T_TURBINERUNNING,UNIT 1 TURBINE RUNNING TODAY,APP1.XU1_TOTALIZER.T_TURBINERUNNING,TURBINE RUNNING TODAY,APP1.XU1_TOTALIZER.T_TURBINERUNNING_TURBINE RUNNING TODAY,1,12,H,PCS05_APP1.XU1_TOTALIZER.T_TURBINERUNNING_UNIT 1 TURBINE RUNNING TODAY_H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.Y_TURBINERUNNING,UNIT 1 TURBINE RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_TURBINERUNNING,TURBINE RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_TURBINERUNNING_TURBINE RUNNING YESTERDAY,1,12,H,PCS05_APP1.XU1_TOTALIZER.Y_TURBINERUNNING_UNIT 1 TURBINE RUNNING YESTERDAY_H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.T_TURBINERUNNING2,UNIT 2 TURBINE RUNNING TODAY,APP1.XU1_TOTALIZER.T_TURBINERUNNING,TURBINE RUNNING TODAY,APP1.XU1_TOTALIZER.T_TURBINERUNNING_TURBINE RUNNING TODAY,2,12,H,PCS05_APP1.XU1_TOTALIZER_1.T_TURBINERUNNING2_UNIT 2 TURBINE RUNNING TODAY_H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER_1.Y_TURBINERUNNING2,UNIT 2 TURBINE RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_TURBINERUNNING,TURBINE RUNNING YESTERDAY,APP1.XU1_TOTALIZER.Y_TURBINERUNNING_TURBINE RUNNING YESTERDAY,2,12,H,PCS05_APP1.XU1_TOTALIZER_1.Y_TURBINERUNNING2_UNIT 2 TURBINE RUNNING YESTERDAY_H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BC_5,UNIT 1 TOTAL COAL BUNKER CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BC_5,TOTAL COAL BUNKER CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BC_5_TOTAL COAL BUNKER CURRENT,1,1,T/H,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BC_5_UNIT 1 TOTAL COAL BUNKER CURRENT_T/H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BC_5,UNIT 1 TOTAL COAL BUNKER TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BC_5,TOTAL COAL BUNKER TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BC_5_TOTAL COAL BUNKER TODAY,1,1,T,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BC_5_UNIT 1 TOTAL COAL BUNKER TODAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BC_5,UNIT 1 TOTAL COAL BUNKER YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BC_5,TOTAL COAL BUNKER YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BC_5_TOTAL COAL BUNKER YESTERDAY,1,1,T,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BC_5_UNIT 1 TOTAL COAL BUNKER YESTERDAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BUNKER_1,UNIT 1 TOTAL COAL BUNKER 1 CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BUNKER,TOTAL COAL BUNKER CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BUNKER_TOTAL COAL BUNKER CURRENT,1,12,T/H,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BUNKER_1_UNIT 1 TOTAL COAL BUNKER 1 CURRENT_T/H
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BUNKER_1,UNIT 1 TOTAL COAL BUNKER 1 TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BUNKER,TOTAL COAL BUNKER TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BUNKER_TOTAL COAL BUNKER TODAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BUNKER_1_UNIT 1 TOTAL COAL BUNKER 1 TODAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BUNKER_1,UNIT 1 TOTAL COAL BUNKER 1 YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BUNKER,TOTAL COAL BUNKER YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BUNKER_TOTAL COAL BUNKER YESTERDAY,1,12,T,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BUNKER_1_UNIT 1 TOTAL COAL BUNKER 1 YESTERDAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BUNKER_2,UNIT 2 TOTAL COAL BUNKER 1 CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BUNKER,TOTAL COAL BUNKER CURRENT,APP1.XU1_TOTALIZER.XC_TOTCOAL_BUNKER_TOTAL COAL BUNKER CURRENT,2,12,T/H,PCS05_APP1.XU1_TOTALIZER.XC_TOT_COAL_BUNKER_2_UNIT 2 TOTAL COAL BUNKER 1 CURRENT_T/H
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BUNKER_2,UNIT 2 TOTAL COAL BUNKER 1 TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BUNKER,TOTAL COAL BUNKER TODAY,APP1.XU1_TOTALIZER.XT_TOTCOAL_BUNKER_TOTAL COAL BUNKER TODAY,2,12,T,PCS05_APP1.XU1_TOTALIZER.XT_TOT_COAL_BUNKER_2_UNIT 2 TOTAL COAL BUNKER 1 TODAY_T
BOILER UNIT 2,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BUNKER_2,UNIT 2 TOTAL COAL BUNKER 1 YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BUNKER,TOTAL COAL BUNKER YESTERDAY,APP1.XU1_TOTALIZER.XY_TOTCOAL_BUNKER_TOTAL COAL BUNKER YESTERDAY,2,12,T,PCS05_APP1.XU1_TOTALIZER.XY_TOT_COAL_BUNKER_2_UNIT 2 TOTAL COAL BUNKER 1 YESTERDAY_T
BOILER UNIT 1,PCS05_APP1.XU1_TOTALIZER.XCURRENT_COAL_FLOW,UNIT 1 COAL FLOW AFTER CORRECTION CURRENT,APP1.XU1_TOTALIZER.XCURRENTCOAL_FLOW,COAL FLOW AFTER CORRECTION CURRENT,APP1.XU1_TOTALIZER.XCURRENTCOAL_FLOW_COAL FLOW AFTER CORRECTION CURRENT,1,12,T,PCS05_APP1.XU1_TOTALIZER.XCURRENT_COAL_FLOW_UNIT 1 COAL FLOW AFTER CORRECTION CURRENT_T
